amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,signature-confirmation-recommended
113-8554526-9821812,113-8554526-9821812,2023-03-13T15:43:00+00:00,2023-03-29T22:42:12+00:00,Shipped,Amazon,Amazon.com,,http://www.amazon.com,Expedited,"Stanley Quencher H2.0 FlowState Stainless Steel Vacuum Insulated Tumbler with Lid and Straw for Water, Iced Tea or Coffee, Smoothie and More",1055557196,B0BQZCL9KW,Shipped,1,USD,69.5,,,,,,,,WILMINGTON,DE,19804-2052,US,,FALSE,,,FALSE
114-3777273-1150633,114-3777273-1150633,2023-03-13T12:25:45+00:00,2023-03-17T21:21:36+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Beauty Collagen Peptides Powder Supplement for Women, 120mg of Hyaluronic Acid - 15g of Collagen Per Serving - Enhance Skin Elasticity",1055865813,B07B6B14NS,Shipped,1,USD,25,,4,,,,,4,caloocan city,metro manila,1400,PH,Duplicated A3JU1FCINF5SD0 1569460229772,FALSE,,,FALSE
112-4654204-5304215,112-4654204-5304215,2023-03-13T11:04:37+00:00,2023-03-14T04:25:09+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Beauty Collagen Peptides Powder Supplement for Women, 120mg of Hyaluronic Acid - 15g of Collagen Per Serving - Enhance Skin Elasticity",1055865813,B07B6B14NS,Shipped,1,USD,25,1.5,,,,,,,GREAT FALLS,VA,22066-1722,US,,FALSE,,,FALSE
112-5917050-5757011,112-5917050-5757011,2023-03-12T21:34:20+00:00,2023-03-13T12:49:07+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,31.97,,4.54,,,,,4.54,KLN,,0,HK,Duplicated A3JU1FCINF5SD0 1569460229772,FALSE,,,FALSE
111-2674294-9554645,111-2674294-9554645,2023-03-12T16:46:27+00:00,2023-03-14T14:57:25+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Beauty Collagen Peptides Powder Supplement for Women, 120mg of Hyaluronic Acid - 15g of Collagen Per Serving - Enhance Skin Elasticity",1055865813,B07B6B14NS,Shipped,1,USD,25,,7.09,,,,,,Toronto,Ontario,M1J 1K8,CA,,FALSE,,,FALSE
111-5929954-3051454,111-5929954-3051454,2023-03-12T15:04:11+00:00,2023-03-15T06:40:16+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Beauty Collagen Peptides Powder Supplement for Women, 120mg of Hyaluronic Acid - 15g of Collagen Per Serving - Enhance Skin Elasticity",1055865813,B07B6B14NS,Shipped,1,USD,25,1.75,,,,,,,Savanah,Georgia,31405,US,,FALSE,,,FALSE
113-3558117-0668225,113-3558117-0668225,2023-03-12T06:55:04+00:00,2023-03-16T04:35:11+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Beauty Collagen Peptides Powder Supplement for Women, 120mg of Hyaluronic Acid - 15g of Collagen Per Serving - Enhance Skin Elasticity",1055865813,B07B6B14NS,Shipped,1,USD,25,,6.73,,,,,6.73,Paranaque City,Metro Manila,1711,PH,Duplicated A3JU1FCINF5SD0 1569460229772,FALSE,,,FALSE
113-7938573-4171452,113-7938573-4171452,2023-03-12T00:07:14+00:00,2023-04-22T12:23:08+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Beauty Collagen Peptides Powder Supplement for Women, 120mg of Hyaluronic Acid - 15g of Collagen Per Serving - Enhance Skin Elasticity",1055865813,B07B6B14NS,Shipped,1,USD,25,,6.57,,,,,,Fort McMurray,Alberta,T9K 0L4,CA,,FALSE,,,FALSE
111-9107059-0554665,111-9107059-0554665,2023-03-11T00:16:18+00:00,2023-03-12T09:22:33+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Beauty Collagen Peptides Powder Supplement for Women, 120mg of Hyaluronic Acid - 15g of Collagen Per Serving - Enhance Skin Elasticity",1055865813,B07B6B14NS,Shipped,1,USD,25,,,,,,,,Cape Coral,Fl,33993,US,,FALSE,,,FALSE
114-8947002-1403467,114-8947002-1403467,2023-03-08T20:52:17+00:00,2023-03-15T07:17:33+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,36.19,2.17,,,,,,,Hilton Head Island,SC,29928,US,,FALSE,,,FALSE
112-6145236-3437858,112-6145236-3437858,2023-03-08T19:09:28+00:00,2023-03-17T18:54:32+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,,,,,,,,MEADVILLE,PA,16335,US,,FALSE,,,FALSE
113-9462446-7237026,113-9462446-7237026,2023-03-07T02:37:01+00:00,2023-03-14T03:01:44+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Quencher H2.0 FlowState Tumbler 40oz (Black),LA-29JB-4VOK,B0BD7BY47S,Shipped,1,USD,68.98,5.69,,,,,,,MT PLEASANT,TX,75455-6600,US,,FALSE,,,FALSE
114-4333782-0802636,114-4333782-0802636,2023-03-05T06:29:20+00:00,2023-03-05T22:12:09+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,5.2,,,,,,,AUSTIN,TX,78733-6303,US,,FALSE,,,FALSE
113-4032704-0611410,113-4032704-0611410,2023-03-05T04:19:30+00:00,2023-03-05T22:50:10+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,3.47,,,,,,,OMAHA,NE,68135-3553,US,,FALSE,,,FALSE
114-7495079-6440222,114-7495079-6440222,2023-03-05T03:24:21+00:00,2023-03-05T17:59:39+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,4.65,,,,,,,NEW PRAGUE,MN,56071-4202,US,,FALSE,,,FALSE
114-2687941-4630602,114-2687941-4630602,2023-03-05T03:03:54+00:00,2023-03-06T05:55:35+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,5.75,,,,,,,CONWAY,AR,72032-8930,US,,FALSE,,,FALSE
111-4200123-1085833,111-4200123-1085833,2023-03-05T02:46:35+00:00,2023-03-06T04:29:27+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,4.41,,,,,,,WILLIAMSBURG,VA,23185-8409,US,,FALSE,,,FALSE
112-1793646-1528260,112-1793646-1528260,2023-03-03T20:18:36+00:00,2023-03-17T17:11:16+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,iRobot Roomba i3 EVO (3150) Wi-Fi Connected Robot Vacuum - Now Clean by Room with Smart Mapping Works with Alexa Ideal for Pet Hair Carpets & Hard Flo,L8-G9V3-95LP,B08C4JXBPF,Shipped,1,USD,199.99,,,,,,,,SAINT HELENA ISLAND,SC,29920-3061,US,,TRUE,,,FALSE
113-7124382-9121013,113-7124382-9121013,2023-03-03T18:17:56+00:00,2023-03-08T21:45:55+00:00,Shipped,Amazon,Amazon.com,,,Standard,Google indoor Nest Security Cam 1080p (Wired) - 2nd Generation - Snow,9B-SW5C-X7PB,B09J6Y8Y73,Shipped,1,USD,0,,,,,,,,TALLAHASSEE,FL,32308-5321,US,,FALSE,,,FALSE
114-1625904-5233051,114-1625904-5233051,2023-03-02T19:35:27+00:00,2023-03-03T12:05:13+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,3.47,,,,,,,KAUKAUNA,WI,54130-8668,US,,FALSE,,,FALSE
113-0925621-3649017,113-0925621-3649017,2023-03-02T19:33:18+00:00,2023-03-06T03:57:38+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,5.2,,,,,,,ARLINGTON,TX,76018-3084,US,,FALSE,,,FALSE
112-7625842-0976207,112-7625842-0976207,2023-03-02T19:28:56+00:00,2023-03-03T18:56:40+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,5.99,,,,,,,LOS ANGELES,CA,90013-2033,US,,FALSE,,,FALSE
111-3088634-2023457,111-3088634-2023457,2023-03-02T19:10:08+00:00,2023-03-03T11:16:09+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,5.2,,,,,,,MARYSVILLE,CA,95901-9545,US,,FALSE,,,FALSE
113-8589457-3701856,113-8589457-3701856,2023-03-02T19:01:41+00:00,2023-03-03T18:53:05+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,5.73,,,,,,,LEAWOOD,KS,66211-1529,US,,TRUE,,,FALSE
114-7382339-1427412,114-7382339-1427412,2023-03-02T14:24:00+00:00,2023-03-03T01:37:32+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Google indoor Nest Security Cam 1080p (Wired) - 2nd Generation - Snow,9B-SW5C-X7PB,B09J6Y8Y73,Shipped,1,USD,94.88,6.64,,,,,,,PORT SAINT LUCIE,FL,34983-1726,US,,FALSE,,,FALSE
112-7813719-4009003,112-7813719-4009003,2023-03-02T10:43:51+00:00,2023-03-02T17:38:40+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,5.2,,,,,,,BELLAIRE,TEXAS,77401-5010,US,,FALSE,,,FALSE
113-4132823-3061841,113-4132823-3061841,2023-03-02T06:45:15+00:00,2023-03-03T20:32:17+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,5.2,,,,,,,LEAGUE CITY,TX,77573-7149,US,,FALSE,,,FALSE
113-0967258-4712233,113-0967258-4712233,2023-03-02T03:23:59+00:00,2023-03-06T23:31:43+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,5.2,,,,,,,SPRING,TX,77386-4911,US,,FALSE,,,FALSE
114-7206908-6373063,114-7206908-6373063,2023-03-02T00:32:02+00:00,2023-03-02T06:55:28+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,3.94,,,,,,,KATY,TX,77494-3197,US,,FALSE,,,FALSE
114-6443992-8098604,114-6443992-8098604,2023-03-01T22:05:20+00:00,2023-03-02T19:05:11+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,4.88,,,,,,,CARLSBAD,CA,92009-6301,US,,FALSE,,,FALSE
112-9489959-4537045,112-9489959-4537045,2023-03-01T20:32:47+00:00,2023-03-03T02:15:45+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Shipped,1,USD,63,5.8,,,,,,,Kenner,LA,70065,US,,FALSE,,,FALSE
112-3651168-2421056,112-3651168-2421056,2023-03-01T18:35:11+00:00,2023-03-02T13:04:13+00:00,Cancelled,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.O FlowStateTM Tumbler 40oz Fog,1056060160,B0BQZ9K23L,Cancelled,0,,,,,,,,,,HOUSTON,TX,77024-3224,US,,FALSE,,,FALSE
113-9072898-6071407,113-9072898-6071407,2023-03-01T13:56:09+00:00,2023-03-09T22:29:17+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,1.52,,,,,,,SAPPHIRE,NC,28774-8734,US,,FALSE,,,FALSE
112-8644217-0365012,112-8644217-0365012,2023-03-01T13:28:23+00:00,2023-03-06T21:25:40+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,,,,,,,,STATEN ISLAND,NY,10304-4477,US,,FALSE,,,FALSE
112-9447550-2657040,112-9447550-2657040,2023-03-01T12:26:05+00:00,2023-03-12T18:14:05+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,1.57,,,,,,,NEWNAN,GA,30263-4405,US,,FALSE,,,FALSE
114-3728598-6530620,114-3728598-6530620,2023-03-01T12:25:12+00:00,2023-03-08T18:09:42+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,,,,,,,,DIX HILLS,NY,11746-7937,US,,FALSE,,,FALSE
113-0925953-9577009,113-0925953-9577009,2023-03-01T12:21:54+00:00,2023-03-08T10:06:07+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,,,,,,,,PALMETTO,FL,34221-8888,US,,FALSE,,,FALSE
112-4366679-7223445,112-4366679-7223445,2023-03-01T12:12:31+00:00,2023-03-13T15:57:37+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,,,,,,,,TITUSVILLE,FL,32796-2251,US,,FALSE,,,FALSE
111-9645796-8851462,111-9645796-8851462,2023-03-01T11:58:51+00:00,2023-03-05T20:34:57+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,,,,,,,,DUNELLEN,NEW JERSEY,08812-1640,US,,FALSE,,,FALSE
114-9394658-5785868,114-9394658-5785868,2023-03-01T11:49:56+00:00,2023-03-07T15:20:15+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,1.35,,,,,,,BUFORD,GA,30519-3858,US,,FALSE,,,FALSE
113-1728754-3333856,113-1728754-3333856,2023-03-01T11:49:48+00:00,2023-03-11T07:22:25+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,0.17,,,,,,,Peotone,IL,60468,US,,FALSE,,,FALSE
114-6693964-4512261,114-6693964-4512261,2023-03-01T11:47:11+00:00,2023-03-02T04:43:17+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,1.52,,,,,,,HAVELOCK,NC,28532-3615,US,,FALSE,,,FALSE
111-0044231-1302611,111-0044231-1302611,2023-03-01T11:31:13+00:00,2023-03-13T02:31:58+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,,,,,,,,LAKE MARY,FL,32746-5917,US,,FALSE,,,FALSE
114-4743734-2561822,114-4743734-2561822,2023-03-01T11:29:32+00:00,2023-03-02T06:46:07+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Google indoor Nest Security Cam 1080p (Wired) - 2nd Generation - Snow,9B-SW5C-X7PB,B09J6Y8Y73,Shipped,1,USD,94.88,7.12,,,,,,,TALLAHASSEE,FL,32308-5321,US,,FALSE,,,FALSE
113-0879273-5948216,113-0879273-5948216,2023-03-01T11:15:59+00:00,2023-03-01T16:33:51+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,1.63,,,,,,,HUNTERSVILLE,NC,28078-3736,US,,FALSE,,,FALSE
112-9159009-5727400,112-9159009-5727400,2023-03-01T11:11:06+00:00,2023-03-02T18:13:16+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,3,USD,67.44,,,,,,,,SAINT PETERSBURG,FL,33701-4531,US,,FALSE,,,FALSE
111-3077607-4117034,111-3077607-4117034,2023-03-01T10:31:09+00:00,2023-03-01T20:58:31+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,,,,,,,,LANCASTER,PA,17603-5556,US,,FALSE,,,FALSE
111-0269919-1796237,111-0269919-1796237,2023-03-01T10:30:27+00:00,2023-03-02T17:24:06+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,,,,,,,,SARASOTA,FL,34231-2323,US,,TRUE,,,FALSE
112-0522656-8929823,112-0522656-8929823,2023-03-01T10:26:25+00:00,2023-03-01T10:29:56+00:00,Cancelled,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Cancelled,0,,,,,,,,,,HIGH SPRINGS,FL,32643-8404,US,,FALSE,,,FALSE
114-6457091-3751436,114-6457091-3751436,2023-03-01T10:09:44+00:00,2023-03-03T04:44:37+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,2,USD,44.96,4.38,9.29,0.9,,,,,Memphis,TN,38114,US,,FALSE,,,FALSE
112-6381720-6798646,112-6381720-6798646,2023-03-01T10:05:10+00:00,2023-03-01T19:03:55+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,1.57,,,,,,,abbeville,sc,29620,US,,FALSE,,,FALSE
112-3375959-2362635,112-3375959-2362635,2023-03-01T08:59:19+00:00,2023-03-02T07:17:47+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,,,,,,,,MONESSEN,PA,15062-2406,US,,FALSE,,,FALSE
113-9530793-1824262,113-9530793-1824262,2023-03-01T08:35:23+00:00,2023-03-02T14:45:12+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,1.98,,,,,,,DENVER,CO,80209-4844,US,,FALSE,,,FALSE
114-6029743-2133800,114-6029743-2133800,2023-03-01T08:17:20+00:00,2023-03-02T04:20:44+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,1,USD,22.48,,4.61,,,,,,Dubai,,,AE,,FALSE,,,FALSE
113-5837072-9760251,113-5837072-9760251,2023-03-01T08:10:41+00:00,2023-03-01T16:01:17+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Helps Support Healthy Hair, Skin, Nails, Bones and Joints - Vanilla 11.5 oz",1055958576,B096YQGYFP,Shipped,2,USD,44.96,2.74,,,,,,,WINTHROP,MA,02152-3029,US,,FALSE,,,FALSE
