amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,signature-confirmation-recommended
112-6880091-8064254,,2023-05-01T03:44:21+00:00,2023-05-01T20:17:25+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Expedited,"CeraVe Acne Foaming Cream Cleanser | Acne Treatment Face Wash with 4% Benzoyl Peroxide, Hyaluronic Acid, and Niacinamide | Cream to Foam Formula | Fragrance Free & Non Comedogenic | 5 Oz",4R-1J6E-QJ0N,B07YLJPMC3,Shipped,1,USD,25.99,2.66,13.31,1.36,,,,,SEATTLE,WA,98115-6015,US,,FALSE,,,FALSE
114-7130786-3118645,,2023-05-01T03:25:50+00:00,2023-05-01T20:15:36+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"CeraVe Acne Foaming Cream Cleanser | Acne Treatment Face Wash with 4% Benzoyl Peroxide, Hyaluronic Acid, and Niacinamide | Cream to Foam Formula | Fragrance Free & Non Comedogenic | 5 Oz",4R-1J6E-QJ0N,B07YLJPMC3,Shipped,1,USD,25.99,2.08,,,,,,,Baldwin,Ga,30511,US,,FALSE,,,FALSE
113-4899980-3649028,,2023-05-01T03:11:34+00:00,2023-05-01T20:15:34+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"CeraVe Acne Foaming Cream Cleanser | Acne Treatment Face Wash with 4% Benzoyl Peroxide, Hyaluronic Acid, and Niacinamide | Cream to Foam Formula | Fragrance Free & Non Comedogenic | 5 Oz",4R-1J6E-QJ0N,B07YLJPMC3,Shipped,1,USD,25.99,1.81,,,,,,,Lees Summit,MO,64086,US,,FALSE,,,FALSE
111-1857440-9640259,,2023-05-01T03:06:44+00:00,2023-05-01T20:38:19+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"CeraVe Acne Foaming Cream Cleanser | Acne Treatment Face Wash with 4% Benzoyl Peroxide, Hyaluronic Acid, and Niacinamide | Cream to Foam Formula | Fragrance Free & Non Comedogenic | 5 Oz",4R-1J6E-QJ0N,B07YLJPMC3,Shipped,2,USD,51.98,,,,,,,,RED OAK,TX,75154-4644,US,,FALSE,,,FALSE
113-9114384-7117817,,2023-05-01T02:50:23+00:00,2023-05-01T20:43:12+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"CeraVe Acne Foaming Cream Cleanser | Acne Treatment Face Wash with 4% Benzoyl Peroxide, Hyaluronic Acid, and Niacinamide | Cream to Foam Formula | Fragrance Free & Non Comedogenic | 5 Oz",4R-1J6E-QJ0N,B07YLJPMC3,Shipped,1,USD,25.99,2.24,,,,,,,PHOENIX,AZ,85009-3156,US,,FALSE,,,FALSE
111-3296544-4196248,,2023-05-01T02:47:23+00:00,2023-05-01T20:15:41+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"CeraVe Acne Foaming Cream Cleanser | Acne Treatment Face Wash with 4% Benzoyl Peroxide, Hyaluronic Acid, and Niacinamide | Cream to Foam Formula | Fragrance Free & Non Comedogenic | 5 Oz",4R-1J6E-QJ0N,B07YLJPMC3,Shipped,1,USD,25.99,1.64,,,,,,,TOLLESON,AZ,85353-9306,US,,FALSE,,,FALSE
111-4897860-4280263,,2023-05-01T01:36:19+00:00,2023-05-01T20:15:36+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"CeraVe Acne Foaming Cream Cleanser | Acne Treatment Face Wash with 4% Benzoyl Peroxide, Hyaluronic Acid, and Niacinamide | Cream to Foam Formula | Fragrance Free & Non Comedogenic | 5 Oz",4R-1J6E-QJ0N,B07YLJPMC3,Shipped,1,USD,25.99,,,,,,,,AUSTIN,TX,78759-8339,US,,FALSE,,,FALSE
114-2533939-3588242,,2023-04-30T23:04:14+00:00,2023-05-01T20:15:36+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"CeraVe Acne Foaming Cream Cleanser | Acne Treatment Face Wash with 4% Benzoyl Peroxide, Hyaluronic Acid, and Niacinamide | Cream to Foam Formula | Fragrance Free & Non Comedogenic | 5 Oz",4R-1J6E-QJ0N,B07YLJPMC3,Shipped,1,USD,25.99,,,,,,,,AUSTIN,TX,78734,US,,FALSE,,,FALSE
114-1368340-5407416,114-1368340-5407416,2023-04-30T23:02:41+00:00,2023-05-01T10:32:25+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Stanley Quencher H2.0 FlowState Stainless Steel Vacuum Insulated Tumbler with Lid and Straw for Water, Iced Tea or Coffee, Smoothie and More",1056060160,B0BQZ9K23L,Shipped,1,USD,50,3.88,,,,,,,HUNTINGTON BEACH,CA,92649-6422,US,,FALSE,,,FALSE
111-2720413-0533862,111-2720413-0533862,2023-04-30T21:26:07+00:00,2023-05-01T12:02:34+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.0 FlowState Tumbler 40oz (Black),LA-29JB-4VOK,B0BD7BY47S,Shipped,1,USD,63.81,3.99,,,,,,,STONEHAM,MA,02180-0030,US,,FALSE,,,FALSE
