amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,signature-confirmation-recommended
113-6709600-9797006,113-6709600-9797006,2023-02-17T07:50:14+00:00,2023-02-20T02:24:02+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,iRobot Roomba i3 EVO (3150) Wi-Fi Connected Robot Vacuum - Now Clean by Room with Smart Mapping Works with Alexa Ideal for Pet Hair Carpets & Hard Flo,L8-G9V3-95LP,B08C4JXBPF,Shipped,1,USD,199.99,15.5,,,,,,,LA JOLLA,CA,92037-6619,US,,FALSE,,,FALSE
112-2638513-4741058,112-2638513-4741058,2023-02-17T01:05:54+00:00,2023-02-19T06:30:39+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,3,USD,25.92,2.07,,,,,,,Lowville,New York,13367,US,,FALSE,,,FALSE
111-7770686-7674642,111-7770686-7674642,2023-02-16T21:02:30+00:00,2023-02-17T05:49:27+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Quencher H2.0 FlowState Tumbler 40oz (Black),WU-UHIQ-AQUP,B0BD7BY47S,Shipped,1,USD,67.99,,,,,,,,Columbia,SC,29209,US,,FALSE,,,FALSE
111-7008034-0257854,111-7008034-0257854,2023-02-16T20:30:52+00:00,2023-02-19T21:43:24+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,0.52,,,,,,,SANDPOINT,ID,83864-7338,US,,FALSE,,,FALSE
112-7580842-9521847,112-7580842-9521847,2023-02-16T18:59:09+00:00,2023-02-17T12:59:10+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,0.77,,,,,,,BAYSIDE,NY,11360-1132,US,,FALSE,,,FALSE
111-0845015-6469055,111-0845015-6469055,2023-02-16T18:47:22+00:00,2023-02-17T07:06:03+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,,,,,,,,FARMINGTON HILLS,MI,48331-1488,US,,FALSE,,,FALSE
114-4791324-8742608,114-4791324-8742608,2023-02-16T17:54:53+00:00,2023-02-18T22:44:43+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Relion Glucose Tablets - Rasberry Flavor - 50 Counts (2 Pack),OG-QY7J-RCY3,B07HZT8V2Z,Shipped,1,USD,19,,,,,,,,WEST NEWTON,MA,02465-2514,US,,FALSE,,,FALSE
113-2458873-5245049,113-2458873-5245049,2023-02-16T17:19:51+00:00,2023-02-22T22:10:46+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,2,USD,43.78,2.4,5.61,0.3,,,,,BARABOO,WI,53913-9792,US,,FALSE,,,FALSE
111-6008634-3212267,111-6008634-3212267,2023-02-16T16:57:22+00:00,2023-02-21T22:17:16+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.89,,,,,,,,Kalispell,MT,59901,US,,FALSE,,,FALSE
114-3037779-6199453,114-3037779-6199453,2023-02-16T16:45:08+00:00,2023-02-26T21:14:41+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Community Coffee New Orleans Blend 24 Count Coffee Pods, Special Dark Roast, Compatible with Keurig 2.0 K-Cup Brewers, Box of 24 Pods",11.73-Amazon-1.20.23,B07D4S7GV4,Shipped,1,USD,25.35,,,,,,,,KENNEWICK,WA,99336-3053,US,,FALSE,,,FALSE
111-5850749-7720218,111-5850749-7720218,2023-02-16T16:41:51+00:00,2023-02-17T12:21:27+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,2,USD,17.28,1.14,,,,,,,PITMAN,NJ,08071-1809,US,,FALSE,,,FALSE
113-4262674-4959459,113-4262674-4959459,2023-02-16T15:39:49+00:00,2023-02-19T19:46:06+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,,,,,,,,ROYAL OAK,MI,48067-1415,US,,FALSE,,,FALSE
111-0073104-3594626,111-0073104-3594626,2023-02-16T14:05:25+00:00,2023-02-17T20:44:02+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,0.58,,,,,,,CLAYTON,NC,27520-5419,US,,FALSE,,,FALSE
112-9478873-8670613,112-9478873-8670613,2023-02-16T13:27:20+00:00,2023-02-19T00:20:11+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,2,USD,17.28,1.6,,,,,,,CHATTANOOGA,TN,37421-2228,US,,TRUE,,,FALSE
113-9895607-7458665,113-9895607-7458665,2023-02-16T06:18:23+00:00,2023-02-19T20:39:22+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Community Coffee New Orleans Blend 24 Count Coffee Pods, Special Dark Roast, Compatible with Keurig 2.0 K-Cup Brewers, Box of 24 Pods",11.73-Amazon-1.20.23,B07D4S7GV4,Shipped,1,USD,25.35,1.19,,,,,,,KAILUA,HI,96734-4974,US,,FALSE,,,FALSE
114-0089571-5413007,114-0089571-5413007,2023-02-16T05:36:51+00:00,2023-02-17T06:57:32+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,iRobot Roomba i3 EVO (3150) Wi-Fi Connected Robot Vacuum - Now Clean by Room with Smart Mapping Works with Alexa Ideal for Pet Hair Carpets & Hard Flo,L8-G9V3-95LP,B08C4JXBPF,Shipped,1,USD,199.99,19,,,,,,,NORTH HOLLYWOOD,CA,91606-3937,US,,FALSE,,,FALSE
